Agent,Fitness,Move 
73,90.0,1
73,90.0,1
Round:  and 16441
73,92.0,1
9,174.0,1
Round:  and 16442
73,94.0,1
97,174.0,1
Round:  and 16443
73,96.0,1
96,174.0,1
Round:  and 16444
73,96.0,0
3,163.0,1
Round:  and 16445
73,99.0,0
56,156.0,0
Round:  and 16446
73,102.0,0
38,67.0,0
Round:  and 16447
73,104.0,1
27,108.0,1
Round:  and 16448
73,109.0,1
78,104.0,0
Round:  and 16449
73,112.0,0
55,128.0,0
Round:  and 16450
73,115.0,0
41,67.0,0
Round:  and 16451
73,117.0,1
16,174.0,1
Round:  and 16452
73,119.0,1
95,174.0,1
Round:  and 16453
73,121.0,1
65,87.0,1
Round:  and 16454
73,124.0,0
18,107.0,0
Round:  and 16455
73,126.0,1
13,151.0,1
Round:  and 16456
73,129.0,0
94,148.0,0
Round:  and 16457
73,131.0,1
19,174.0,1
Round:  and 16458
73,133.0,1
93,174.0,1
Round:  and 16459
73,135.0,1
21,174.0,1
Round:  and 16460
73,137.0,1
92,174.0,1
Round:  and 16461
73,139.0,1
23,174.0,1
Round:  and 16462
73,141.0,1
91,174.0,1
Round:  and 16463
73,144.0,0
53,156.0,0
Round:  and 16464
73,147.0,0
44,67.0,0
Round:  and 16465
73,149.0,1
51,112.0,1
Round:  and 16466
73,152.0,0
47,67.0,0
Round:  and 16467
73,154.0,1
32,174.0,1
Round:  and 16468
73,156.0,1
90,174.0,1
Round:  and 16469
73,158.0,1
2,174.0,1
Round:  and 16470
73,160.0,1
89,174.0,1
Round:  and 16471
73,162.0,1
34,174.0,1
Round:  and 16472
73,164.0,1
88,174.0,1
Round:  and 16473
73,166.0,1
36,174.0,1
Round:  and 16474
73,168.0,1
87,174.0,1
Round:  and 16475
73,170.0,1
39,174.0,1
Round:  and 16476
73,172.0,1
86,174.0,1
Round:  and 16477
73,174.0,1
35,108.0,1
Round:  and 16478
73,177.0,0
70,97.0,0
Round:  and 16479
73,179.0,1
40,174.0,1
Round:  and 16480
73,181.0,1
84,174.0,1
Round:  and 16481
73,183.0,1
72,87.0,1
Round:  and 16482
73,185.0,1
24,87.0,1
Round:  and 16483
73,187.0,1
81,174.0,1
Round:  and 16484
73,189.0,1
14,87.0,1
Round:  and 16485
73,191.0,1
50,126.0,1
Round:  and 16486
73,193.0,1
69,122.0,1
Round:  and 16487
73,195.0,1
62,104.0,1
Round:  and 16488
73,195.0,0
31,75.0,1
Round:  and 16489
73,197.0,1
49,174.0,1
Round:  and 16490
73,200.0,0
76,67.0,0
Round:  and 16491
73,205.0,1
57,120.0,0
Round:  and 16492
73,208.0,0
37,67.0,0
Round:  and 16493
73,210.0,1
52,104.0,1
Round:  and 16494
73,213.0,0
45,67.0,0
Round:  and 16495
73,215.0,1
64,174.0,1
Round:  and 16496
73,218.0,0
10,67.0,0
Round:  and 16497
73,220.0,1
63,174.0,1
Round:  and 16498
73,220.0,0
46,159.0,1
Round:  and 16499
73,225.0,1
59,171.0,0
Round:  and 16500
73,225.0,0
48,159.0,1
Round:  and 16501
9,9.0,1
83,472.0,0
Round:  and 16502
9,14.0,1
12,410.0,0
Round:  and 16503
9,19.0,1
1,202.0,0
Round:  and 16504
9,24.0,1
67,199.0,0
Round:  and 16505
9,29.0,1
5,196.0,0
Round:  and 16506
9,34.0,1
66,193.0,0
Round:  and 16507
9,39.0,1
20,190.0,0
Round:  and 16508
9,44.0,1
61,187.0,0
Round:  and 16509
9,49.0,1
26,184.0,0
Round:  and 16510
9,54.0,1
58,181.0,0
Round:  and 16511
9,59.0,1
42,178.0,0
Round:  and 16512
9,64.0,1
54,175.0,0
Round:  and 16513
9,69.0,1
33,300.0,0
Round:  and 16514
9,74.0,1
77,310.0,0
Round:  and 16515
9,79.0,1
15,292.0,0
Round:  and 16516
9,84.0,1
75,172.0,0
Round:  and 16517
9,89.0,1
30,265.0,0
Round:  and 16518
9,94.0,1
74,271.0,0
Round:  and 16519
9,99.0,1
28,277.0,0
Round:  and 16520
9,104.0,1
80,169.0,0
Round:  and 16521
9,109.0,1
25,287.0,0
Round:  and 16522
9,114.0,1
85,256.0,0
Round:  and 16523
9,119.0,1
17,276.0,0
Round:  and 16524
9,124.0,1
79,166.0,0
Round:  and 16525
9,129.0,1
68,261.0,0
Round:  and 16526
9,134.0,1
11,163.0,0
Round:  and 16527
9,139.0,1
22,160.0,0
Round:  and 16528
9,144.0,1
60,157.0,0
Round:  and 16529
9,146.0,1
82,307.0,1
Round:  and 16530
9,148.0,1
7,243.0,1
Round:  and 16531
9,153.0,1
43,216.0,0
Round:  and 16532
9,158.0,1
71,148.0,0
Round:  and 16533
9,160.0,1
4,350.0,1
Round:  and 16534
9,165.0,1
100,288.0,0
Round:  and 16535
9,167.0,1
6,365.0,1
Round:  and 16536
9,169.0,1
99,363.0,1
Round:  and 16537
9,171.0,1
8,361.0,1
Round:  and 16538
9,173.0,1
98,359.0,1
Round:  and 16539
9,175.0,1
29,229.0,1
Round:  and 16540
9,177.0,1
73,227.0,1
Round:  and 16541
9,181.0,1
9,181.0,1
Round:  and 16542
9,183.0,1
97,176.0,1
Round:  and 16543
9,185.0,1
96,176.0,1
Round:  and 16544
9,190.0,1
3,163.0,0
Round:  and 16545
9,195.0,1
56,156.0,0
Round:  and 16546
9,200.0,1
38,67.0,0
Round:  and 16547
9,202.0,1
27,110.0,1
Round:  and 16548
9,204.0,1
78,106.0,1
Round:  and 16549
9,209.0,1
55,128.0,0
Round:  and 16550
9,214.0,1
41,67.0,0
Round:  and 16551
9,216.0,1
16,176.0,1
Round:  and 16552
9,218.0,1
95,176.0,1
Round:  and 16553
9,220.0,1
65,89.0,1
Round:  and 16554
9,225.0,1
18,107.0,0
Round:  and 16555
9,227.0,1
13,153.0,1
Round:  and 16556
9,232.0,1
94,148.0,0
Round:  and 16557
9,234.0,1
19,176.0,1
Round:  and 16558
9,236.0,1
93,176.0,1
Round:  and 16559
9,238.0,1
21,176.0,1
Round:  and 16560
9,240.0,1
92,176.0,1
Round:  and 16561
9,242.0,1
23,176.0,1
Round:  and 16562
9,244.0,1
91,176.0,1
Round:  and 16563
9,249.0,1
53,156.0,0
Round:  and 16564
9,254.0,1
44,67.0,0
Round:  and 16565
9,256.0,1
51,114.0,1
Round:  and 16566
9,261.0,1
47,67.0,0
Round:  and 16567
9,263.0,1
32,176.0,1
Round:  and 16568
9,265.0,1
90,176.0,1
Round:  and 16569
9,267.0,1
2,176.0,1
Round:  and 16570
9,269.0,1
89,176.0,1
Round:  and 16571
9,271.0,1
34,176.0,1
Round:  and 16572
9,273.0,1
88,176.0,1
Round:  and 16573
9,275.0,1
36,176.0,1
Round:  and 16574
9,277.0,1
87,176.0,1
Round:  and 16575
9,279.0,1
39,176.0,1
Round:  and 16576
9,281.0,1
86,176.0,1
Round:  and 16577
9,283.0,1
35,110.0,1
Round:  and 16578
9,288.0,1
70,97.0,0
Round:  and 16579
9,290.0,1
40,176.0,1
Round:  and 16580
9,292.0,1
84,176.0,1
Round:  and 16581
9,294.0,1
72,89.0,1
Round:  and 16582
9,296.0,1
24,89.0,1
Round:  and 16583
9,298.0,1
81,176.0,1
Round:  and 16584
9,300.0,1
14,89.0,1
Round:  and 16585
9,302.0,1
50,128.0,1
Round:  and 16586
9,304.0,1
69,124.0,1
Round:  and 16587
9,306.0,1
62,106.0,1
Round:  and 16588
9,311.0,1
31,75.0,0
Round:  and 16589
9,313.0,1
49,176.0,1
Round:  and 16590
9,318.0,1
76,67.0,0
Round:  and 16591
9,320.0,1
57,122.0,1
Round:  and 16592
9,325.0,1
37,67.0,0
Round:  and 16593
9,327.0,1
52,106.0,1
Round:  and 16594
9,332.0,1
45,67.0,0
Round:  and 16595
9,334.0,1
64,176.0,1
Round:  and 16596
9,339.0,1
10,67.0,0
Round:  and 16597
9,341.0,1
63,176.0,1
Round:  and 16598
9,346.0,1
46,159.0,0
Round:  and 16599
9,348.0,1
59,173.0,1
Round:  and 16600
9,353.0,1
48,159.0,0
Round:  and 16601
97,9.0,1
83,472.0,0
Round:  and 16602
97,14.0,1
12,410.0,0
Round:  and 16603
97,19.0,1
1,202.0,0
Round:  and 16604
97,24.0,1
67,199.0,0
Round:  and 16605
97,29.0,1
5,196.0,0
Round:  and 16606
97,34.0,1
66,193.0,0
Round:  and 16607
97,39.0,1
20,190.0,0
Round:  and 16608
97,44.0,1
61,187.0,0
Round:  and 16609
97,49.0,1
26,184.0,0
Round:  and 16610
97,54.0,1
58,181.0,0
Round:  and 16611
97,59.0,1
42,178.0,0
Round:  and 16612
97,64.0,1
54,175.0,0
Round:  and 16613
97,69.0,1
33,300.0,0
Round:  and 16614
97,74.0,1
77,310.0,0
Round:  and 16615
97,79.0,1
15,292.0,0
Round:  and 16616
97,84.0,1
75,172.0,0
Round:  and 16617
97,89.0,1
30,265.0,0
Round:  and 16618
97,94.0,1
74,271.0,0
Round:  and 16619
97,99.0,1
28,277.0,0
Round:  and 16620
97,104.0,1
80,169.0,0
Round:  and 16621
97,109.0,1
25,287.0,0
Round:  and 16622
97,114.0,1
85,256.0,0
Round:  and 16623
97,119.0,1
17,276.0,0
Round:  and 16624
97,124.0,1
79,166.0,0
Round:  and 16625
97,129.0,1
68,261.0,0
Round:  and 16626
97,134.0,1
11,163.0,0
Round:  and 16627
97,139.0,1
22,160.0,0
Round:  and 16628
97,144.0,1
60,157.0,0
Round:  and 16629
97,146.0,1
82,309.0,1
Round:  and 16630
97,148.0,1
7,245.0,1
Round:  and 16631
97,153.0,1
43,216.0,0
Round:  and 16632
97,158.0,1
71,148.0,0
Round:  and 16633
97,160.0,1
4,352.0,1
Round:  and 16634
97,165.0,1
100,288.0,0
Round:  and 16635
97,167.0,1
6,367.0,1
Round:  and 16636
97,169.0,1
99,365.0,1
Round:  and 16637
97,171.0,1
8,363.0,1
Round:  and 16638
97,173.0,1
98,361.0,1
Round:  and 16639
97,175.0,1
29,231.0,1
Round:  and 16640
97,177.0,1
73,229.0,1
Round:  and 16641
97,179.0,1
9,355.0,1
Round:  and 16642
97,183.0,1
97,183.0,1
Round:  and 16643
97,185.0,1
96,178.0,1
Round:  and 16644
97,190.0,1
3,163.0,0
Round:  and 16645
97,195.0,1
56,156.0,0
Round:  and 16646
97,200.0,1
38,67.0,0
Round:  and 16647
97,202.0,1
27,112.0,1
Round:  and 16648
97,204.0,1
78,108.0,1
Round:  and 16649
97,209.0,1
55,128.0,0
Round:  and 16650
97,214.0,1
41,67.0,0
Round:  and 16651
97,216.0,1
16,178.0,1
Round:  and 16652
97,218.0,1
95,178.0,1
Round:  and 16653
97,220.0,1
65,91.0,1
Round:  and 16654
97,225.0,1
18,107.0,0
Round:  and 16655
97,227.0,1
13,155.0,1
Round:  and 16656
97,232.0,1
94,148.0,0
Round:  and 16657
97,234.0,1
19,178.0,1
Round:  and 16658
97,236.0,1
93,178.0,1
Round:  and 16659
97,238.0,1
21,178.0,1
Round:  and 16660
97,240.0,1
92,178.0,1
Round:  and 16661
97,242.0,1
23,178.0,1
Round:  and 16662
97,244.0,1
91,178.0,1
Round:  and 16663
97,249.0,1
53,156.0,0
Round:  and 16664
97,254.0,1
44,67.0,0
Round:  and 16665
97,256.0,1
51,116.0,1
Round:  and 16666
97,261.0,1
47,67.0,0
Round:  and 16667
97,263.0,1
32,178.0,1
Round:  and 16668
97,265.0,1
90,178.0,1
Round:  and 16669
97,267.0,1
2,178.0,1
Round:  and 16670
97,269.0,1
89,178.0,1
Round:  and 16671
97,271.0,1
34,178.0,1
Round:  and 16672
97,273.0,1
88,178.0,1
Round:  and 16673
97,275.0,1
36,178.0,1
Round:  and 16674
97,277.0,1
87,178.0,1
Round:  and 16675
97,279.0,1
39,178.0,1
Round:  and 16676
97,281.0,1
86,178.0,1
Round:  and 16677
97,283.0,1
35,112.0,1
Round:  and 16678
97,288.0,1
70,97.0,0
Round:  and 16679
97,290.0,1
40,178.0,1
Round:  and 16680
97,292.0,1
84,178.0,1
Round:  and 16681
97,294.0,1
72,91.0,1
Round:  and 16682
97,296.0,1
24,91.0,1
Round:  and 16683
97,298.0,1
81,178.0,1
Round:  and 16684
97,300.0,1
14,91.0,1
Round:  and 16685
97,302.0,1
50,130.0,1
Round:  and 16686
97,304.0,1
69,126.0,1
Round:  and 16687
97,306.0,1
62,108.0,1
Round:  and 16688
97,311.0,1
31,75.0,0
Round:  and 16689
97,313.0,1
49,178.0,1
Round:  and 16690
97,318.0,1
76,67.0,0
Round:  and 16691
97,320.0,1
57,124.0,1
Round:  and 16692
97,325.0,1
37,67.0,0
Round:  and 16693
97,327.0,1
52,108.0,1
Round:  and 16694
97,332.0,1
45,67.0,0
Round:  and 16695
97,334.0,1
64,178.0,1
Round:  and 16696
97,339.0,1
10,67.0,0
Round:  and 16697
97,341.0,1
63,178.0,1
Round:  and 16698
97,346.0,1
46,159.0,0
Round:  and 16699
97,348.0,1
59,175.0,1
Round:  and 16700
97,353.0,1
48,159.0,0
Round:  and 16701
96,9.0,1
83,472.0,0
Round:  and 16702
96,14.0,1
12,410.0,0
Round:  and 16703
96,19.0,1
1,202.0,0
Round:  and 16704
96,24.0,1
67,199.0,0
Round:  and 16705
96,29.0,1
5,196.0,0
Round:  and 16706
96,34.0,1
66,193.0,0
Round:  and 16707
96,39.0,1
20,190.0,0
Round:  and 16708
96,44.0,1
61,187.0,0
Round:  and 16709
96,49.0,1
26,184.0,0
Round:  and 16710
96,54.0,1
58,181.0,0
Round:  and 16711
96,59.0,1
42,178.0,0
Round:  and 16712
96,64.0,1
54,175.0,0
Round:  and 16713
96,69.0,1
33,300.0,0
Round:  and 16714
96,74.0,1
77,310.0,0
Round:  and 16715
96,79.0,1
15,292.0,0
Round:  and 16716
96,84.0,1
75,172.0,0
Round:  and 16717
96,89.0,1
30,265.0,0
Round:  and 16718
96,94.0,1
74,271.0,0
Round:  and 16719
96,99.0,1
28,277.0,0
Round:  and 16720
96,104.0,1
80,169.0,0
Round:  and 16721
96,109.0,1
25,287.0,0
Round:  and 16722
96,114.0,1
85,256.0,0
Round:  and 16723
96,119.0,1
17,276.0,0
Round:  and 16724
96,124.0,1
79,166.0,0
Round:  and 16725
96,129.0,1
68,261.0,0
Round:  and 16726
96,134.0,1
11,163.0,0
Round:  and 16727
96,139.0,1
22,160.0,0
Round:  and 16728
96,144.0,1
60,157.0,0
Round:  and 16729
96,146.0,1
82,311.0,1
Round:  and 16730
96,148.0,1
7,247.0,1
Round:  and 16731
96,153.0,1
43,216.0,0
Round:  and 16732
96,158.0,1
71,148.0,0
Round:  and 16733
96,160.0,1
4,354.0,1
Round:  and 16734
96,165.0,1
100,288.0,0
Round:  and 16735
96,167.0,1
6,369.0,1
Round:  and 16736
96,169.0,1
99,367.0,1
Round:  and 16737
96,171.0,1
8,365.0,1
Round:  and 16738
96,173.0,1
98,363.0,1
Round:  and 16739
96,175.0,1
29,233.0,1
Round:  and 16740
96,177.0,1
73,231.0,1
Round:  and 16741
96,179.0,1
9,357.0,1
Round:  and 16742
96,181.0,1
97,355.0,1
Round:  and 16743
96,185.0,1
96,185.0,1
Round:  and 16744
96,190.0,1
3,163.0,0
Round:  and 16745
96,195.0,1
56,156.0,0
Round:  and 16746
96,200.0,1
38,67.0,0
Round:  and 16747
96,202.0,1
27,114.0,1
Round:  and 16748
96,204.0,1
78,110.0,1
Round:  and 16749
96,209.0,1
55,128.0,0
Round:  and 16750
96,214.0,1
41,67.0,0
Round:  and 16751
96,216.0,1
16,180.0,1
Round:  and 16752
96,218.0,1
95,180.0,1
Round:  and 16753
96,220.0,1
65,93.0,1
Round:  and 16754
96,225.0,1
18,107.0,0
Round:  and 16755
96,227.0,1
13,157.0,1
Round:  and 16756
96,232.0,1
94,148.0,0
Round:  and 16757
96,234.0,1
19,180.0,1
Round:  and 16758
96,236.0,1
93,180.0,1
Round:  and 16759
96,238.0,1
21,180.0,1
Round:  and 16760
96,240.0,1
92,180.0,1
Round:  and 16761
96,242.0,1
23,180.0,1
Round:  and 16762
96,244.0,1
91,180.0,1
Round:  and 16763
96,249.0,1
53,156.0,0
Round:  and 16764
96,254.0,1
44,67.0,0
Round:  and 16765
96,256.0,1
51,118.0,1
Round:  and 16766
96,261.0,1
47,67.0,0
Round:  and 16767
96,263.0,1
32,180.0,1
Round:  and 16768
96,265.0,1
90,180.0,1
Round:  and 16769
96,267.0,1
2,180.0,1
Round:  and 16770
96,269.0,1
89,180.0,1
Round:  and 16771
96,271.0,1
34,180.0,1
Round:  and 16772
96,273.0,1
88,180.0,1
Round:  and 16773
96,275.0,1
36,180.0,1
Round:  and 16774
96,277.0,1
87,180.0,1
Round:  and 16775
96,279.0,1
39,180.0,1
Round:  and 16776
96,281.0,1
86,180.0,1
Round:  and 16777
96,283.0,1
35,114.0,1
Round:  and 16778
96,288.0,1
70,97.0,0
Round:  and 16779
96,290.0,1
40,180.0,1
Round:  and 16780
96,292.0,1
84,180.0,1
Round:  and 16781
96,294.0,1
72,93.0,1
Round:  and 16782
96,296.0,1
24,93.0,1
Round:  and 16783
96,298.0,1
81,180.0,1
Round:  and 16784
96,300.0,1
14,93.0,1
Round:  and 16785
96,302.0,1
50,132.0,1
Round:  and 16786
96,304.0,1
69,128.0,1
Round:  and 16787
96,306.0,1
62,110.0,1
Round:  and 16788
96,311.0,1
31,75.0,0
Round:  and 16789
96,313.0,1
49,180.0,1
Round:  and 16790
96,318.0,1
76,67.0,0
Round:  and 16791
96,320.0,1
57,126.0,1
Round:  and 16792
96,325.0,1
37,67.0,0
Round:  and 16793
96,327.0,1
52,110.0,1
Round:  and 16794
96,332.0,1
45,67.0,0
Round:  and 16795
96,334.0,1
64,180.0,1
Round:  and 16796
96,339.0,1
10,67.0,0
Round:  and 16797
96,341.0,1
63,180.0,1
Round:  and 16798
96,346.0,1
46,159.0,0
Round:  and 16799
96,348.0,1
59,177.0,1
Round:  and 16800
96,353.0,1
48,159.0,0
Round:  and 16801
3,9.0,1
83,472.0,0
Round:  and 16802
3,14.0,1
12,410.0,0
Round:  and 16803
3,19.0,1
1,202.0,0
Round:  and 16804
3,24.0,1
67,199.0,0
Round:  and 16805
3,29.0,1
5,196.0,0
Round:  and 16806
3,34.0,1
66,193.0,0
Round:  and 16807
3,39.0,1
20,190.0,0
Round:  and 16808
3,44.0,1
61,187.0,0
Round:  and 16809
3,49.0,1
26,184.0,0
Round:  and 16810
3,54.0,1
58,181.0,0
Round:  and 16811
3,59.0,1
42,178.0,0
Round:  and 16812
3,64.0,1
54,175.0,0
Round:  and 16813
3,69.0,1
33,300.0,0
Round:  and 16814
3,74.0,1
77,310.0,0
Round:  and 16815
3,79.0,1
15,292.0,0
Round:  and 16816
3,84.0,1
75,172.0,0
Round:  and 16817
3,89.0,1
30,265.0,0
Round:  and 16818
3,94.0,1
74,271.0,0
Round:  and 16819
3,99.0,1
28,277.0,0
Round:  and 16820
3,104.0,1
80,169.0,0
Round:  and 16821
3,109.0,1
25,287.0,0
Round:  and 16822
3,114.0,1
85,256.0,0
Round:  and 16823
3,119.0,1
17,276.0,0
Round:  and 16824
3,124.0,1
79,166.0,0
Round:  and 16825
3,129.0,1
68,261.0,0
Round:  and 16826
3,134.0,1
11,163.0,0
Round:  and 16827
3,139.0,1
22,160.0,0
Round:  and 16828
3,144.0,1
60,157.0,0
Round:  and 16829
3,144.0,0
82,316.0,1
Round:  and 16830
3,147.0,0
7,250.0,0
Round:  and 16831
3,149.0,1
43,218.0,1
Round:  and 16832
3,154.0,1
71,148.0,0
Round:  and 16833
3,154.0,0
4,359.0,1
Round:  and 16834
3,156.0,1
100,290.0,1
Round:  and 16835
3,156.0,0
6,374.0,1
Round:  and 16836
3,156.0,0
99,372.0,1
Round:  and 16837
3,156.0,0
8,370.0,1
Round:  and 16838
3,156.0,0
98,368.0,1
Round:  and 16839
3,159.0,0
29,236.0,0
Round:  and 16840
3,162.0,0
73,234.0,0
Round:  and 16841
3,162.0,0
9,362.0,1
Round:  and 16842
3,162.0,0
97,360.0,1
Round:  and 16843
3,162.0,0
96,358.0,1
Round:  and 16844
3,166.0,1
3,166.0,1
Round:  and 16845
3,171.0,1
56,156.0,0
Round:  and 16846
3,176.0,1
38,67.0,0
Round:  and 16847
3,179.0,0
27,117.0,0
Round:  and 16848
3,182.0,0
78,113.0,0
Round:  and 16849
3,187.0,1
55,128.0,0
Round:  and 16850
3,192.0,1
41,67.0,0
Round:  and 16851
3,192.0,0
16,185.0,1
Round:  and 16852
3,192.0,0
95,185.0,1
Round:  and 16853
3,195.0,0
65,96.0,0
Round:  and 16854
3,200.0,1
18,107.0,0
Round:  and 16855
3,203.0,0
13,160.0,0
Round:  and 16856
3,205.0,1
94,150.0,1
Round:  and 16857
3,205.0,0
19,185.0,1
Round:  and 16858
3,205.0,0
93,185.0,1
Round:  and 16859
3,205.0,0
21,185.0,1
Round:  and 16860
3,205.0,0
92,185.0,1
Round:  and 16861
3,205.0,0
23,185.0,1
Round:  and 16862
3,205.0,0
91,185.0,1
Round:  and 16863
3,210.0,1
53,156.0,0
Round:  and 16864
3,215.0,1
44,67.0,0
Round:  and 16865
3,215.0,0
51,123.0,1
Round:  and 16866
3,220.0,1
47,67.0,0
Round:  and 16867
3,220.0,0
32,185.0,1
Round:  and 16868
3,220.0,0
90,185.0,1
Round:  and 16869
3,220.0,0
2,185.0,1
Round:  and 16870
3,220.0,0
89,185.0,1
Round:  and 16871
3,220.0,0
34,185.0,1
Round:  and 16872
3,220.0,0
88,185.0,1
Round:  and 16873
3,220.0,0
36,185.0,1
Round:  and 16874
3,220.0,0
87,185.0,1
Round:  and 16875
3,220.0,0
39,185.0,1
Round:  and 16876
3,220.0,0
86,185.0,1
Round:  and 16877
3,223.0,0
